Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,FR,TH,,3,garments,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,FR,TH,,20,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,MY,,4,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,PH,,1,garments,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,PH,,1,leather products (small),,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,PH,,2,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,SG,,8,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SA,GB,AU,,1,leather products (small),,T,R
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SA,IT,PH,,3,leather products (small),,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,CN,PH,,5,skins,,E,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,CN,PH,5,,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,MY,,5,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,MY,5,5,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,PH,,4,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,TH,,4,garments,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,TH,,5,leather products (large),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,TH,,85,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,FR,TH,73,73,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,HK,MY,22,22,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,HK,PH,5,5,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,PH,,4,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,SG,,4,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,5,1205,meat,kg,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,5,5505,oil,l,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,220,,oil,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,3849,4869,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,130,,skin pieces,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,PH,XX,,7141,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,PH,,3474,,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,PH,,3678,,skin pieces,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,FR,MY,,3,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,FR,MY,,10,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,FR,TH,,37,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,FR,TH,,42,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,IT,TH,,3,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,MY,,,1,bodies,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,MY,,,3100,live,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,MY,,,500,meat,kg,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,MY,,,200,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,SG,MY,,100,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TH,SG,PH,,2,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TM,IT,PH,,12,garments,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,AU,2,,leather products (small),,T,C
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,AU,1,,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,MY,3,,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,PH,,2,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,TH,7,12,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,TH,42,2,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,FR,ZM,13,,skins,,T,R
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,IT,PH,1,1,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TR,MY,,,1,skulls,,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,FR,TH,,1,leather products (large),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,PH,,1,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,UA,IT,TH,,12,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,3,,leather products (small),,T,I
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,,3,leather products (small),,T,O
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,TH,XX,1,,leather products (small),,T,I
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,FR,MY,,3,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,FR,TH,,10,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,VN,MY,,,30,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,IT,MY,,4,skins,,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,IT,PH,,1,leather products (small),,T,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MC,PH,,10,leather products (small),,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MC,TH,,1,garments,,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MC,TH,,6,leather products (small),,P,D
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MC,XX,,10,leather products (small),,P,O
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,MC,XX,,1,leather products (small),,P,U
2016,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,IT,PH,,12,leather products (small),,T,D
2016,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KP,CU,,,4,live,,Z,C
2016,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NO,DK,,5,5,live,,Z,F
2016,I,Crocodylus rhombifer,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,IT,PG,,1,leather products (small),,P,C
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,TH,,1,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AE,IT,TH,,30,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AM,IT,VN,,15,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AZ,IT,TH,,33,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BE,TH,,1,,skulls,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BH,IT,VN,,4,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,BL,IT,TH,,42,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,RO,TH,,2,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CG,FR,TH,,1,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,KH,,18,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,TH,,1,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,TH,,1,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,TH,,25,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,VN,,2,leather products (large),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,IT,VN,,55,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,JP,TH,,3,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,SG,TH,,2,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,,8,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,FR,TH,,105,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,1,garments,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,TH,,24,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,VN,,1,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,VN,,4,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,JP,TH,50,50,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,KH,,2000,,live,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,TH,10,10,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,VN,1,,skins,,E,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,VN,1707,2206,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,XX,,3600,oil,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,KH,1300,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,TH,100,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,4,,jewellery,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,100,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,TH,,10600,,meat,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,7500,,live,,B,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,49500,,live,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,25,,meat,,T,C
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,VN,,10710,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CY,TR,KH,,4,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,SG,TH,,7,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,1,,derivatives,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,1,,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,2,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,1,,skins,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,TH,,125,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,VN,,98,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,VN,,6,,live,,Z,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ES,TH,,17,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,HK,TH,2,19,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,HK,VN,,7,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,JP,TH,11,11,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TH,,4388,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TR,TH,114,122,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,VN,,3,,live,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GB,TH,,1,,skulls,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,TH,5,3,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,TH,124,19,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,TH,1,,jewellery,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,TH,22,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,IT,VN,4,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,,23,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,3.51,7.02,oil,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,9.03,9.03,oil,l,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,TH,116,198,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,VN,,300,oil,l,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,SG,VN,5,5,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,XX,300,,meat,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,41,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,262878.49,,meat,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,18,,skins,,Q,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TR,TH,,8,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,VN,,1000,,meat,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HU,TH,VN,10,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IL,FR,TH,,10,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,CN,KH,160,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IN,HK,KH,,160,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,AE,TH,1,1,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,TH,4,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CH,TH,115,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CN,TH,1,,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,CN,TH,6,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,KR,TH,1,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,TH,8,10,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,SG,VN,,100,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,2,,bodies,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TH,,150,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,TR,TH,,13,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,VN,,100,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,FR,TH,2,2,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,TH,46,38,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,IT,VN,1,1,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,KH,,,20,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,TH,1,2,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,KH,1,,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,KH,30,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,2,,garments,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,5,,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,2,,live,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,17,,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,1511,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,13340,,meat,kg,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,12,,skins,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,5267,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,TH,,0.5,,specimens,kg,S,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,TH,35,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,,82,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,VN,,2174,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,CN,,,2,specimens,,E,C
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,ES,TH,,21,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,KH,,85,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,TH,,281,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,FR,VN,,30,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,TH,,22,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,TH,,16,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,IT,VN,,8,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,JP,TH,,827,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,JP,VN,,32,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,SG,TH,,104,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,KR,SG,VN,,774,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MG,FR,TH,1,1,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MG,FR,VN,1,1,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,2,,leather products (large),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MO,FR,TH,2,2,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,IT,TH,,254,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MX,IT,VN,,1,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,TH,,50,,skulls,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,VN,,189,,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,VN,,4,,skins,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,TH,,1,,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NZ,TH,,1,,skins,,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,TH,,44,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,FR,TH,,3,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,FR,TH,,16,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,2,garments,,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,1,leather products (large),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,2,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,TH,,523,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,VN,,5,leather products (large),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,VN,,1,leather products (small),,P,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,RU,IT,VN,,68,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SA,IT,TH,,6,leather products (small),,T,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,CN,VN,,1,skins,,E,D
2016,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,CN,VN,1,,skins,,T,D
